Interaction_id_system;Interaction_date;User_id_system;Product_id;TypeInt_id;Event;Location;Quantity;Product_rating
I4447;10/16/2025 12:40;U120;P044;TipInt003;Spring Sale;London, UK;-;4.8
I4448;1/06/2026 12:04;U113;P072;TipInt001;Holiday Sale;Toronto, Canada;7;1.3
I4449;1/21/2026 20:56;U104;P083;TipInt004;Cyber Monday;Toronto, Canada;1;4.4
I4450;10/31/2025 04:32;U137;P082;TipInt001;Cyber Monday;London, UK;10;3.6
I4451;11/21/2025 02:30;U052;P019;TipInt001;Black Friday;Toronto, Canada;9;2.4
I4452;10/12/2025 12:27;U033;P077;TipInt006;Cyber Monday;Toronto, Canada;9;2.4
I4453;11/14/2025 05:59;U083;P020;TipInt004;Spring Sale;Paris, France;4;2.7
I4454;10/30/2025 03:41;U081;P013;TipInt004;Black Friday;London, UK;2;3.4
I4455;12/27/2025 23:26;U077;P016;TipInt003;Spring Sale;Sydney, Australia;-;4.3
I4456;12/16/2025 19:44;U058;P072;TipInt006;Spring Sale;Sydney, Australia;6;1.9
I4457;11/21/2025 06:30;U065;P035;TipInt004;Black Friday;Sydney, Australia;4;2
I4458;12/31/2025 05:05;U140;P090;TipInt005;Spring Sale;Sydney, Australia;5;3.7
I4459;12/01/2025 20:36;U094;P072;TipInt002;Black Friday;Paris, France;7;1.4
I4460;12/15/2025 19:25;U098;P082;TipInt004;Spring Sale;Toronto, Canada;1;3
I4461;12/25/2025 01:09;U059;P086;TipInt005;Black Friday;Paris, France;8;2.7
I4462;10/27/2025 03:14;U079;P060;TipInt001;Holiday Sale;New York, USA;-;1.5
I4463;12/19/2025 19:05;U112;P018;TipInt006;Cyber Monday;London, UK;-;3.8
I4464;10/30/2025 02:45;U102;P083;TipInt001;Holiday Sale;Toronto, Canada;1;1.3
I4465;11/05/2025 09:05;U086;P067;TipInt004;Spring Sale;Sydney, Australia;4;4.4
I4466;1/08/2026 09:21;U131;P073;TipInt006;Cyber Monday;Berlin, Germany;-;3.7
I4467;11/27/2025 16:59;U128;P002;TipInt001;Spring Sale;Berlin, Germany;5;4.6
I4468;11/15/2025 18:51;U090;P063;TipInt004;Regular Day;Berlin, Germany;1;1.7
I4469;12/13/2025 19:14;U127;P023;TipInt002;Cyber Monday;Toronto, Canada;9;2.3
I4470;12/21/2025 14:08;U066;P047;TipInt006;Black Friday;New York, USA;3;2.3
I4471;11/01/2025 08:16;U149;P090;TipInt001;Black Friday;New York, USA;9;4.4
I4472;10/20/2025 17:14;U009;P068;TipInt006;Regular Day;Paris, France;6;3.8
I4473;1/04/2026 01:07;U094;P029;TipInt003;Spring Sale;London, UK;3;1.9
I4474;10/06/2025 00:45;U081;P072;TipInt004;Spring Sale;Paris, France;8;2.2
I4475;10/23/2025 10:40;U103;P005;TipInt001;Black Friday;Toronto, Canada;7;2.2
I4476;12/22/2025 11:26;U057;P014;TipInt005;Holiday Sale;Toronto, Canada;5;4.5
I4477;10/10/2025 21:41;U122;P034;TipInt004;Black Friday;Toronto, Canada;1;3.2
I4478;11/30/2025 02:35;U072;P085;TipInt006;Black Friday;Berlin, Germany;10;1.7
I4479;11/17/2025 03:35;U121;P094;TipInt004;Regular Day;Berlin, Germany;10;3.7
I4480;10/20/2025 11:12;U058;P031;TipInt004;Cyber Monday;Toronto, Canada;7;1.6
I4481;12/26/2025 11:54;U018;P094;TipInt001;Black Friday;Toronto, Canada;3;3.7
I4482;12/28/2025 00:04;U054;P040;TipInt001;Cyber Monday;Berlin, Germany;-;4
I4483;10/10/2025 01:07;U148;P031;TipInt001;Black Friday;New York, USA;2;1.5
I4484;11/27/2025 18:49;U092;P020;TipInt001;Spring Sale;Paris, France;10;4.3
I4485;12/19/2025 06:20;U039;P076;TipInt004;Holiday Sale;Paris, France;2;1.8
I4486;10/30/2025 09:06;U140;P033;TipInt003;Regular Day;New York, USA;2;1.7
I4487;11/18/2025 01:08;U023;P012;TipInt005;Regular Day;Paris, France;7;2
I4488;11/26/2025 02:15;U010;P029;TipInt001;Spring Sale;London, UK;3;3
I4489;11/18/2025 08:29;U068;P096;TipInt001;Regular Day;Sydney, Australia;9;1.3
I4490;10/21/2025 10:50;U067;P017;TipInt005;Spring Sale;Toronto, Canada;4;4.3
I4491;10/05/2025 03:03;U005;P027;TipInt005;Spring Sale;Toronto, Canada;9;2.6
I4492;10/29/2025 22:36;U115;P086;TipInt004;Black Friday;Toronto, Canada;6;4.8
I4493;1/19/2026 11:55;U107;P004;TipInt002;Cyber Monday;Sydney, Australia;8;1.5
I4494;12/19/2025 05:45;U001;P054;TipInt001;Cyber Monday;London, UK;10;2.9
I4495;11/16/2025 10:17;U139;P044;TipInt003;Black Friday;London, UK;1;4
I4496;12/06/2025 11:26;U056;P084;TipInt002;Black Friday;London, UK;4;3.8
I4497;10/03/2025 09:34;U137;P016;TipInt003;Spring Sale;Toronto, Canada;7;2.3
I4498;11/15/2025 05:01;U010;P027;TipInt005;Holiday Sale;Toronto, Canada;8;1.1
I4499;12/08/2025 01:28;U138;P055;TipInt003;Regular Day;Paris, France;7;3.7
I4500;1/10/2026 22:28;U054;P050;TipInt004;Holiday Sale;Toronto, Canada;3;4.6
I4501;1/27/2026 12:14;U105;P031;TipInt004;Regular Day;Sydney, Australia;5;2.4
I4502;12/12/2025 07:12;U009;P013;TipInt005;Spring Sale;Paris, France;-;3.2
I4503;11/01/2025 21:12;U029;P028;TipInt001;Cyber Monday;Sydney, Australia;6;1.3
I4504;12/15/2025 04:16;U125;P003;TipInt001;Cyber Monday;Sydney, Australia;2;2.7
I4505;12/31/2025 13:16;U013;P020;TipInt005;Black Friday;Berlin, Germany;10;3.8
I4506;1/29/2026 09:15;U071;P087;TipInt005;Spring Sale;Toronto, Canada;5;1.2
I4507;11/11/2025 15:35;U118;P076;TipInt001;Cyber Monday;Toronto, Canada;3;3.7
I4508;12/28/2025 14:23;U109;P031;TipInt001;Spring Sale;New York, USA;-;4.7
I4509;1/26/2026 16:46;U045;P079;TipInt005;Spring Sale;New York, USA;1;4.3
I4510;11/29/2025 06:31;U025;P014;TipInt001;Holiday Sale;Berlin, Germany;8;1.9
I4511;10/11/2025 12:28;U039;P046;TipInt001;Black Friday;Toronto, Canada;-;1.4
I4512;10/30/2025 11:44;U011;P023;TipInt004;Black Friday;Berlin, Germany;5;3
I4513;9/29/2025 16:39;U076;P001;TipInt006;Regular Day;New York, USA;6;2.3
I4514;1/10/2026 05:14;U021;P023;TipInt003;Black Friday;Berlin, Germany;2;1.1
I4515;1/26/2026 07:06;U082;P027;TipInt005;Cyber Monday;Paris, France;1;4.3
I4516;12/11/2025 08:49;U043;P045;TipInt003;Black Friday;Sydney, Australia;10;2.4
I4517;10/04/2025 14:55;U080;P063;TipInt004;Spring Sale;Toronto, Canada;9;1.3
I4518;12/25/2025 13:02;U131;P098;TipInt003;Cyber Monday;New York, USA;1;2
I4519;12/15/2025 04:45;U053;P002;TipInt006;Cyber Monday;Berlin, Germany;9;2.2
I4520;12/05/2025 22:01;U047;P025;TipInt003;Regular Day;Paris, France;10;4.6
I4521;12/23/2025 09:35;U006;P029;TipInt003;Spring Sale;New York, USA;10;4.8
I4522;1/17/2026 19:42;U096;P008;TipInt004;Cyber Monday;Sydney, Australia;5;1.3
I4523;1/28/2026 18:32;U107;P099;TipInt004;Cyber Monday;London, UK;1;2.6
I4524;10/06/2025 04:51;U024;P006;TipInt002;Cyber Monday;Toronto, Canada;9;3.8
I4525;11/04/2025 17:31;U073;P099;TipInt006;Regular Day;Sydney, Australia;5;1.3
I4526;1/11/2026 10:38;U096;P058;TipInt003;Spring Sale;London, UK;7;5
I4527;12/16/2025 18:57;U062;P001;TipInt002;Holiday Sale;Paris, France;6;2.4
I4528;10/14/2025 04:01;U097;P034;TipInt006;Black Friday;Sydney, Australia;3;3.9
I4529;12/16/2025 06:08;U127;P049;TipInt001;Regular Day;Berlin, Germany;10;1.8
I4530;10/03/2025 05:32;U041;P059;TipInt005;Cyber Monday;London, UK;1;1.4
I4531;12/24/2025 00:53;U035;P066;TipInt003;Regular Day;Paris, France;10;4.1
I4532;11/22/2025 02:23;U087;P012;TipInt006;Black Friday;Toronto, Canada;3;3.8
I4533;11/09/2025 00:58;U063;P062;TipInt001;Black Friday;London, UK;-;2.6
I4534;12/04/2025 02:06;U125;P094;TipInt005;Cyber Monday;Paris, France;6;4.3
I4535;10/16/2025 04:29;U039;P097;TipInt005;Regular Day;Sydney, Australia;7;1.4
I4536;12/28/2025 04:04;U008;P075;TipInt004;Regular Day;London, UK;5;3.6
I4537;11/11/2025 09:01;U104;P072;TipInt005;Cyber Monday;Toronto, Canada;4;1.6
I4538;1/04/2026 17:47;U049;P018;TipInt001;Spring Sale;Paris, France;8;2.9
I4539;1/30/2026 16:05;U036;P050;TipInt006;Regular Day;Berlin, Germany;9;3.6
I4540;10/04/2025 05:59;U011;P070;TipInt004;Cyber Monday;New York, USA;2;1
I4541;11/20/2025 11:33;U015;P077;TipInt001;Cyber Monday;Sydney, Australia;-;4.7
I4542;12/13/2025 06:06;U127;P090;TipInt005;Cyber Monday;Sydney, Australia;1;1.5
I4543;10/06/2025 18:15;U048;P065;TipInt003;Black Friday;New York, USA;10;1.7
I4544;1/04/2026 03:19;U069;P045;TipInt002;Black Friday;Sydney, Australia;4;2.4
I4545;1/16/2026 02:46;U137;P091;TipInt006;Cyber Monday;Paris, France;2;2
I4546;12/09/2025 00:19;U007;P062;TipInt004;Holiday Sale;Paris, France;7;3.7
I4547;10/04/2025 12:29;U109;P082;TipInt006;Cyber Monday;Toronto, Canada;4;2.9
I4548;11/23/2025 19:01;U081;P081;TipInt002;Regular Day;Sydney, Australia;9;3.2
I4549;12/21/2025 16:37;U048;P082;TipInt004;Black Friday;Toronto, Canada;10;2
I4550;10/10/2025 01:56;U084;P062;TipInt001;Cyber Monday;Paris, France;-;2.8
I4551;1/22/2026 07:37;U018;P048;TipInt005;Holiday Sale;Toronto, Canada;5;4.9
I4552;11/04/2025 19:25;U010;P041;TipInt004;Black Friday;Paris, France;3;1.6
I4553;12/21/2025 13:31;U126;P047;TipInt002;Holiday Sale;Toronto, Canada;10;3.7
I4554;10/21/2025 11:18;U087;P051;TipInt002;Black Friday;Berlin, Germany;5;1.2
I4555;12/17/2025 06:03;U075;P093;TipInt006;Spring Sale;New York, USA;10;2.2
I4556;11/21/2025 03:00;U145;P036;TipInt003;Regular Day;London, UK;-;2.1
I4557;12/19/2025 22:27;U045;P033;TipInt005;Holiday Sale;Paris, France;7;4.4
I4558;12/31/2025 12:16;U115;P060;TipInt001;Holiday Sale;Berlin, Germany;5;4.9
I4559;12/17/2025 20:29;U129;P030;TipInt003;Holiday Sale;Toronto, Canada;8;2.9
I4560;10/05/2025 13:19;U120;P053;TipInt003;Cyber Monday;Sydney, Australia;3;2.6
I4561;1/23/2026 15:05;U102;P084;TipInt002;Black Friday;Toronto, Canada;1;3
I4562;10/02/2025 19:16;U126;P062;TipInt006;Black Friday;New York, USA;1;1.3
I4563;11/19/2025 08:10;U004;P030;TipInt006;Black Friday;Toronto, Canada;9;4.5
I4564;9/30/2025 05:56;U065;P019;TipInt003;Cyber Monday;New York, USA;3;3.8
I4565;1/18/2026 10:03;U078;P028;TipInt002;Cyber Monday;Toronto, Canada;9;4.1
I4566;11/01/2025 02:27;U046;P029;TipInt002;Regular Day;Berlin, Germany;9;2.4
I4567;1/23/2026 07:23;U137;P053;TipInt002;Cyber Monday;New York, USA;4;1.9
I4568;1/15/2026 03:03;U148;P074;TipInt006;Holiday Sale;Paris, France;7;2.1
I4569;11/15/2025 18:55;U094;P061;TipInt005;Regular Day;Berlin, Germany;5;1.2
I4570;10/05/2025 18:13;U084;P042;TipInt003;Spring Sale;Berlin, Germany;5;2.7
I4571;11/15/2025 14:19;U057;P025;TipInt005;Holiday Sale;Sydney, Australia;4;4.4
I4572;1/31/2026 04:08;U150;P017;TipInt001;Cyber Monday;Berlin, Germany;8;4.3
I4573;10/21/2025 13:03;U021;P064;TipInt001;Spring Sale;London, UK;10;4.9
I4574;11/02/2025 09:44;U049;P029;TipInt005;Cyber Monday;New York, USA;8;4.3
I4575;10/30/2025 12:12;U046;P060;TipInt001;Cyber Monday;New York, USA;3;2
I4576;10/20/2025 17:41;U045;P052;TipInt003;Holiday Sale;Berlin, Germany;1;1.8
I4577;11/26/2025 17:55;U031;P072;TipInt001;Cyber Monday;Berlin, Germany;6;4.1
I4578;1/31/2026 19:52;U006;P022;TipInt005;Holiday Sale;New York, USA;3;2.6
I4579;10/20/2025 22:25;U107;P063;TipInt001;Holiday Sale;Paris, France;7;2.3
I4580;12/29/2025 03:45;U003;P080;TipInt005;Holiday Sale;Berlin, Germany;-;4.9
I4581;12/15/2025 15:42;U053;P015;TipInt005;Regular Day;New York, USA;7;2
I4582;11/30/2025 15:47;U149;P042;TipInt001;Black Friday;New York, USA;8;1.5
I4583;1/19/2026 17:14;U092;P079;TipInt003;Cyber Monday;Sydney, Australia;7;1.8
I4584;10/27/2025 19:15;U004;P060;TipInt006;Cyber Monday;Paris, France;2;1.7
I4585;12/23/2025 12:13;U109;P025;TipInt004;Holiday Sale;Sydney, Australia;2;2.8
I4586;12/11/2025 06:24;U105;P036;TipInt002;Black Friday;New York, USA;10;1.1
I4587;10/24/2025 16:59;U135;P094;TipInt001;Holiday Sale;Paris, France;1;4.9
I4588;12/08/2025 04:16;U073;P047;TipInt005;Black Friday;Toronto, Canada;6;1.8
I4589;1/30/2026 05:00;U067;P052;TipInt005;Cyber Monday;Paris, France;5;2.9
I4590;12/08/2025 06:22;U003;P090;TipInt003;Regular Day;New York, USA;2;3.1
I4591;11/18/2025 22:23;U063;P041;TipInt004;Spring Sale;New York, USA;1;2.5
I4592;11/27/2025 10:29;U072;P039;TipInt005;Cyber Monday;Toronto, Canada;7;4.6
I4593;12/04/2025 01:04;U018;P005;TipInt003;Spring Sale;Paris, France;5;1.5
I4594;10/18/2025 22:47;U146;P001;TipInt002;Holiday Sale;Toronto, Canada;9;2.4
I4595;11/02/2025 14:19;U081;P019;TipInt001;Spring Sale;Sydney, Australia;5;2.1
I4596;10/09/2025 09:03;U078;P084;TipInt002;Holiday Sale;Sydney, Australia;7;1.7
I4597;1/05/2026 17:36;U118;P016;TipInt002;Cyber Monday;Toronto, Canada;9;2.5
I4598;1/17/2026 15:52;U144;P036;TipInt004;Cyber Monday;New York, USA;4;3.8
I4599;1/14/2026 16:15;U050;P035;TipInt002;Regular Day;Toronto, Canada;9;2.7
I4600;10/14/2025 19:46;U028;P046;TipInt006;Cyber Monday;Paris, France;7;1.5
I4601;11/01/2025 23:38;U107;P019;TipInt004;Black Friday;New York, USA;2;1.8
I4602;12/17/2025 05:12;U006;P010;TipInt006;Cyber Monday;Paris, France;10;1.8
I4603;11/14/2025 06:35;U099;P066;TipInt004;Holiday Sale;Paris, France;8;2.9
I4604;12/06/2025 06:54;U056;P034;TipInt001;Spring Sale;London, UK;2;1.8
I4605;10/05/2025 10:03;U050;P077;TipInt004;Cyber Monday;Toronto, Canada;5;4.9
I4606;11/20/2025 10:08;U039;P060;TipInt002;Holiday Sale;Berlin, Germany;2;3.8
I4607;1/09/2026 03:58;U116;P028;TipInt002;Regular Day;Toronto, Canada;10;4.4
I4608;12/01/2025 23:05;U011;P022;TipInt003;Black Friday;New York, USA;10;5
I4609;11/07/2025 13:31;U150;P080;TipInt003;Black Friday;London, UK;-;4.4
I4610;12/09/2025 10:45;U106;P008;TipInt002;Regular Day;New York, USA;7;2
I4611;10/30/2025 03:55;U129;P026;TipInt001;Black Friday;Berlin, Germany;5;4.1
I4612;1/21/2026 08:23;U117;P019;TipInt001;Holiday Sale;Berlin, Germany;8;4.6
I4613;10/27/2025 17:12;U132;P011;TipInt002;Cyber Monday;Toronto, Canada;2;1.3
I4614;10/31/2025 15:08;U105;P029;TipInt006;Spring Sale;Sydney, Australia;8;2.7
I4615;12/10/2025 20:05;U086;P055;TipInt005;Black Friday;Paris, France;8;1.3
I4616;12/25/2025 17:52;U022;P065;TipInt004;Regular Day;New York, USA;2;3.2
I4617;11/21/2025 21:31;U066;P098;TipInt001;Spring Sale;New York, USA;3;4.4
I4618;12/28/2025 05:48;U101;P051;TipInt001;Regular Day;New York, USA;6;3.5
I4619;11/24/2025 03:23;U027;P027;TipInt006;Cyber Monday;Paris, France;3;4.7
I4620;12/21/2025 22:37;U142;P051;TipInt005;Cyber Monday;Toronto, Canada;-;4.5
I4621;10/30/2025 13:50;U025;P029;TipInt002;Holiday Sale;London, UK;4;2.6
I4622;10/31/2025 06:09;U003;P029;TipInt003;Regular Day;Toronto, Canada;8;1.6
I4623;12/17/2025 23:45;U110;P023;TipInt003;Spring Sale;Paris, France;5;3.4
I4624;12/27/2025 16:47;U066;P054;TipInt004;Holiday Sale;Berlin, Germany;7;4.9
I4625;10/11/2025 00:49;U112;P088;TipInt006;Holiday Sale;Toronto, Canada;-;2.4
I4626;1/03/2026 21:42;U039;P017;TipInt003;Holiday Sale;Paris, France;8;1
I4627;10/27/2025 07:15;U115;P033;TipInt006;Regular Day;Berlin, Germany;-;2.7
I4628;12/01/2025 04:26;U092;P070;TipInt005;Spring Sale;Berlin, Germany;7;4.9
I4629;10/20/2025 21:30;U125;P024;TipInt005;Spring Sale;London, UK;7;3.7
I4630;1/23/2026 10:24;U040;P080;TipInt002;Spring Sale;Berlin, Germany;7;3.3
I4631;12/12/2025 02:56;U099;P072;TipInt005;Regular Day;Paris, France;-;4.2
I4632;12/13/2025 13:11;U059;P050;TipInt005;Cyber Monday;New York, USA;6;4.7
I4633;12/11/2025 01:37;U041;P007;TipInt005;Holiday Sale;New York, USA;6;2.6
I4634;1/15/2026 08:31;U033;P095;TipInt002;Black Friday;Berlin, Germany;1;3.9
I4635;10/13/2025 20:15;U136;P045;TipInt004;Holiday Sale;Paris, France;5;3.8
I4636;1/11/2026 18:55;U099;P058;TipInt002;Regular Day;Berlin, Germany;8;1.7
I4637;11/11/2025 14:33;U008;P011;TipInt003;Spring Sale;New York, USA;6;2.9
I4638;1/26/2026 04:53;U143;P044;TipInt002;Regular Day;Sydney, Australia;-;2.5
I4639;10/15/2025 05:12;U093;P041;TipInt002;Holiday Sale;New York, USA;1;2.6
I4640;12/24/2025 08:23;U025;P036;TipInt004;Regular Day;Paris, France;4;4.5
I4641;1/15/2026 17:32;U099;P074;TipInt001;Holiday Sale;Paris, France;6;1.2
I4642;1/07/2026 16:40;U090;P092;TipInt001;Cyber Monday;London, UK;2;3.2
I4643;12/01/2025 04:42;U143;P089;TipInt002;Black Friday;London, UK;2;3.9
I4644;1/27/2026 21:46;U036;P063;TipInt005;Holiday Sale;Toronto, Canada;1;4.3
I4645;10/15/2025 21:59;U121;P059;TipInt006;Black Friday;New York, USA;9;4.8
I4646;11/23/2025 20:58;U038;P056;TipInt003;Holiday Sale;New York, USA;6;3.3
I4647;1/27/2026 12:18;U139;P087;TipInt003;Cyber Monday;London, UK;2;1.2
I4648;10/08/2025 05:26;U126;P037;TipInt006;Cyber Monday;Paris, France;7;3.4
I4649;10/14/2025 03:38;U028;P060;TipInt006;Black Friday;Sydney, Australia;9;3.8
I4650;11/01/2025 18:37;U005;P082;TipInt006;Holiday Sale;Berlin, Germany;10;3.8
I4651;10/11/2025 20:10;U062;P016;TipInt005;Black Friday;Berlin, Germany;4;1.6
I4652;10/07/2025 20:52;U087;P037;TipInt004;Cyber Monday;Berlin, Germany;6;3.8
I4653;1/04/2026 20:54;U054;P013;TipInt005;Regular Day;Toronto, Canada;9;2.9
I4654;10/31/2025 15:31;U108;P063;TipInt001;Cyber Monday;London, UK;5;4.1
I4655;12/21/2025 20:13;U091;P068;TipInt006;Black Friday;Sydney, Australia;8;4.7
I4656;11/14/2025 07:46;U097;P031;TipInt001;Black Friday;Paris, France;4;3.5
I4657;10/01/2025 07:50;U014;P019;TipInt002;Regular Day;Paris, France;1;3.4
I4658;12/04/2025 14:03;U001;P033;TipInt005;Spring Sale;Berlin, Germany;6;4.3
I4659;10/28/2025 16:04;U022;P025;TipInt006;Regular Day;Toronto, Canada;5;4.2
I4660;9/29/2025 16:03;U125;P034;TipInt002;Spring Sale;Sydney, Australia;6;2.7
I4661;1/16/2026 17:32;U099;P070;TipInt005;Holiday Sale;Sydney, Australia;8;2.5
I4662;1/07/2026 05:26;U120;P089;TipInt001;Cyber Monday;Sydney, Australia;10;2.8
I4663;1/14/2026 09:55;U143;P070;TipInt005;Spring Sale;Toronto, Canada;3;3.3
I4664;1/09/2026 07:57;U003;P035;TipInt002;Black Friday;Berlin, Germany;10;1.2
I4665;1/21/2026 10:27;U020;P073;TipInt002;Holiday Sale;London, UK;-;3.2
I4666;12/25/2025 22:10;U103;P024;TipInt005;Regular Day;London, UK;8;4.4
I4667;1/27/2026 15:34;U125;P037;TipInt004;Regular Day;Paris, France;5;4.6
I4668;12/10/2025 19:40;U069;P041;TipInt006;Black Friday;Toronto, Canada;10;3.5
I4669;11/02/2025 01:07;U032;P013;TipInt005;Black Friday;Berlin, Germany;6;4.6
I4670;11/22/2025 16:53;U075;P092;TipInt001;Regular Day;Paris, France;3;1.9
I4671;1/20/2026 01:17;U103;P005;TipInt004;Spring Sale;Toronto, Canada;7;2.3
I4672;10/30/2025 14:53;U078;P099;TipInt002;Spring Sale;Berlin, Germany;9;2.3
I4673;12/07/2025 20:19;U006;P080;TipInt001;Cyber Monday;London, UK;-;4.9
I4674;10/02/2025 12:36;U126;P054;TipInt004;Cyber Monday;Sydney, Australia;3;5
I4675;1/02/2026 10:22;U149;P008;TipInt003;Black Friday;Berlin, Germany;10;4.5
I4676;12/05/2025 21:01;U124;P075;TipInt003;Black Friday;New York, USA;-;2.6
I4677;12/25/2025 22:48;U117;P042;TipInt002;Cyber Monday;Sydney, Australia;7;4.9
I4678;11/19/2025 06:59;U149;P065;TipInt004;Black Friday;New York, USA;9;4.2
I4679;1/20/2026 18:06;U087;P082;TipInt005;Spring Sale;Toronto, Canada;8;2.9
I4680;1/29/2026 17:37;U077;P088;TipInt005;Cyber Monday;Berlin, Germany;8;2.4
I4681;10/17/2025 13:15;U134;P072;TipInt004;Holiday Sale;Paris, France;3;2
I4682;1/15/2026 21:06;U086;P055;TipInt005;Black Friday;Sydney, Australia;3;4.7
I4683;10/28/2025 09:34;U101;P004;TipInt004;Regular Day;New York, USA;4;1.9
I4684;1/26/2026 03:37;U099;P064;TipInt002;Holiday Sale;New York, USA;10;1.2
I4685;1/28/2026 22:34;U083;P025;TipInt004;Regular Day;Paris, France;10;1.9
I4686;1/02/2026 06:19;U131;P087;TipInt004;Holiday Sale;Berlin, Germany;2;3.8
I4687;12/29/2025 07:38;U003;P063;TipInt003;Regular Day;London, UK;6;3.4
I4688;12/04/2025 08:38;U126;P084;TipInt004;Holiday Sale;Berlin, Germany;4;1.2
I4689;1/31/2026 07:05;U149;P094;TipInt006;Holiday Sale;Paris, France;5;1.5
I4690;12/26/2025 16:07;U027;P055;TipInt003;Regular Day;Berlin, Germany;5;3.5
I4691;11/20/2025 14:13;U142;P078;TipInt004;Spring Sale;Paris, France;7;4.5
I4692;9/29/2025 07:55;U004;P021;TipInt001;Spring Sale;New York, USA;8;4.8
I4693;11/05/2025 04:24;U142;P021;TipInt003;Spring Sale;Paris, France;6;1.2
I4694;11/20/2025 17:21;U015;P010;TipInt005;Spring Sale;London, UK;6;3.6
I4695;12/12/2025 20:26;U146;P049;TipInt006;Regular Day;New York, USA;6;2.6
I4696;1/06/2026 00:39;U127;P056;TipInt006;Black Friday;Berlin, Germany;9;3.2
I4697;11/30/2025 14:14;U048;P062;TipInt003;Holiday Sale;Toronto, Canada;2;3.7
I4698;11/09/2025 13:53;U026;P023;TipInt004;Holiday Sale;Paris, France;7;3.4
I4699;1/24/2026 12:34;U086;P084;TipInt006;Regular Day;Berlin, Germany;2;1.7
I4700;10/28/2025 07:18;U134;P038;TipInt002;Holiday Sale;Berlin, Germany;9;4.6
I4701;11/24/2025 23:27;U064;P086;TipInt002;Black Friday;Paris, France;1;4.3
I4702;12/27/2025 23:25;U102;P019;TipInt003;Black Friday;Toronto, Canada;3;4.4
I4703;1/30/2026 12:08;U016;P030;TipInt002;Holiday Sale;Toronto, Canada;-;4.7
I4704;12/22/2025 06:27;U020;P031;TipInt004;Black Friday;London, UK;8;4.7
I4705;1/28/2026 16:09;U146;P065;TipInt001;Cyber Monday;Sydney, Australia;6;1.7
I4706;11/05/2025 10:18;U088;P009;TipInt004;Black Friday;Toronto, Canada;3;3.8
I4707;11/13/2025 01:33;U015;P048;TipInt006;Black Friday;Paris, France;4;3.2
I4708;1/21/2026 23:20;U060;P082;TipInt005;Black Friday;Sydney, Australia;4;2.6
I4709;1/16/2026 04:21;U119;P065;TipInt003;Cyber Monday;Berlin, Germany;10;4.9
I4710;1/25/2026 16:34;U053;P037;TipInt005;Black Friday;Paris, France;3;2.8
I4711;12/24/2025 12:04;U090;P073;TipInt004;Spring Sale;Sydney, Australia;1;3.9
I4712;9/30/2025 03:13;U077;P013;TipInt001;Regular Day;London, UK;10;1.2
I4713;10/21/2025 21:32;U030;P016;TipInt006;Cyber Monday;Toronto, Canada;6;5
I4714;1/10/2026 07:23;U084;P058;TipInt005;Cyber Monday;London, UK;1;2.3
I4715;11/04/2025 07:30;U142;P096;TipInt006;Spring Sale;Sydney, Australia;6;1.6
I4716;12/12/2025 04:21;U093;P067;TipInt005;Regular Day;Paris, France;2;4.7
I4717;1/22/2026 15:16;U028;P048;TipInt006;Cyber Monday;Paris, France;7;3
I4718;11/05/2025 01:53;U031;P072;TipInt006;Cyber Monday;London, UK;9;4.1
I4719;10/25/2025 17:37;U088;P085;TipInt002;Cyber Monday;New York, USA;1;1.2
I4720;10/21/2025 19:32;U066;P021;TipInt003;Spring Sale;New York, USA;7;4.4
I4721;1/15/2026 10:58;U098;P062;TipInt004;Spring Sale;Berlin, Germany;2;3.3
I4722;11/14/2025 12:04;U072;P029;TipInt005;Regular Day;Sydney, Australia;-;3
I4723;1/14/2026 00:35;U045;P067;TipInt001;Regular Day;London, UK;4;2.3
I4724;10/15/2025 18:18;U091;P007;TipInt006;Regular Day;Paris, France;6;4.5
I4725;11/26/2025 17:12;U075;P017;TipInt006;Black Friday;Paris, France;7;2.1
I4726;11/14/2025 12:08;U057;P081;TipInt005;Spring Sale;Berlin, Germany;9;4.7
I4727;10/27/2025 08:08;U113;P088;TipInt001;Holiday Sale;London, UK;-;2.7
I4728;10/09/2025 05:14;U011;P079;TipInt004;Regular Day;London, UK;4;3.2
I4729;10/27/2025 04:31;U115;P015;TipInt002;Black Friday;Berlin, Germany;9;1.9
I4730;10/05/2025 08:21;U037;P050;TipInt005;Holiday Sale;Toronto, Canada;10;3
I4731;1/29/2026 07:25;U094;P014;TipInt001;Black Friday;New York, USA;-;4.8
I4732;11/08/2025 17:53;U033;P036;TipInt002;Spring Sale;New York, USA;4;4.5
I4733;10/01/2025 05:36;U019;P091;TipInt004;Regular Day;Berlin, Germany;1;4.7
I4734;1/25/2026 23:00;U027;P002;TipInt006;Spring Sale;New York, USA;3;1.9
